Order_id,Quantity,Year,Month,Weekdays,Order_Time, Cost_Price , Total_Sales ,Pizza_Size,Pizza_Category,Pizza_Name
257,1,2015,Jan,Fri,18:25:00, 20.75 , 20.75 ,L,Supreme,The Spinach Supreme Pizza
258,1,2015,Jan,Fri,18:27:00, 20.50 , 20.50 ,L,Classic,The Italian Capocollo Pizza
259,1,2015,Jan,Fri,18:27:00, 20.75 , 20.75 ,L,Supreme,The Italian Supreme Pizza
260,1,2015,Jan,Fri,18:27:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
261,1,2015,Jan,Fri,18:27:00, 20.75 , 20.75 ,L,Supreme,The Prosciutto and Arugula Pizza
262,1,2015,Jan,Fri,18:36:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
263,1,2015,Jan,Fri,18:36:00, 20.50 , 20.50 ,L,Classic,The Napolitana Pizza
264,1,2015,Jan,Fri,18:36:00, 20.75 , 20.75 ,L,Supreme,The Soppressata Pizza
265,1,2015,Jan,Fri,18:36:00, 12.50 , 12.50 ,S,Supreme,The Spicy Italian Pizza
266,1,2015,Jan,Fri,18:38:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
267,1,2015,Jan,Fri,18:38:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
268,1,2015,Jan,Fri,18:38:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
269,1,2015,Jan,Fri,18:38:00, 20.75 , 20.75 ,L,Veggie,The Spinach Pesto Pizza
270,1,2015,Jan,Fri,18:41:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
271,1,2015,Jan,Fri,18:50:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
272,1,2015,Jan,Fri,18:50:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
273,1,2015,Jan,Fri,18:50:00, 16.75 , 16.75 ,M,Chicken,The Southwest Chicken Pizza
274,1,2015,Jan,Fri,18:59:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
275,1,2015,Jan,Fri,18:59:00, 12.25 , 12.25 ,S,Supreme,The Sicilian Pizza
276,1,2015,Jan,Fri,19:05:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
277,1,2015,Jan,Fri,19:05:00, 20.50 , 20.50 ,L,Classic,The Napolitana Pizza
278,1,2015,Jan,Fri,19:05:00, 16.75 , 16.75 ,M,Chicken,The Thai Chicken Pizza
279,1,2015,Jan,Fri,19:18:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
280,1,2015,Jan,Fri,19:23:00, 16.50 , 16.50 ,M,Supreme,The Pepper Salami Pizza
281,1,2015,Jan,Fri,19:23:00, 20.25 , 20.25 ,L,Supreme,The Sicilian Pizza
282,1,2015,Jan,Fri,19:26:00, 20.75 , 20.75 ,L,Supreme,The Prosciutto and Arugula Pizza
283,1,2015,Jan,Fri,19:26:00, 12.00 , 12.00 ,S,Veggie,The Spinach and Feta Pizza
284,1,2015,Jan,Fri,19:32:00, 14.75 , 14.75 ,M,Veggie,The Four Cheese Pizza
285,1,2015,Jan,Fri,19:35:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
286,1,2015,Jan,Fri,19:35:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
287,1,2015,Jan,Fri,19:35:00, 20.25 , 20.25 ,L,Veggie,The Spinach and Feta Pizza
288,1,2015,Jan,Fri,19:38:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
289,1,2015,Jan,Fri,19:38:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
290,1,2015,Jan,Fri,19:38:00, 20.25 , 20.25 ,L,Supreme,The Sicilian Pizza
291,1,2015,Jan,Fri,19:38:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
292,1,2015,Jan,Fri,19:50:00, 16.50 , 16.50 ,M,Supreme,The Italian Supreme Pizza
293,1,2015,Jan,Fri,20:12:00, 12.00 , 12.00 ,S,Classic,The Italian Capocollo Pizza
294,1,2015,Jan,Fri,20:12:00, 12.75 , 12.75 ,S,Chicken,The Barbecue Chicken Pizza
295,1,2015,Jan,Fri,20:12:00, 20.25 , 20.25 ,L,Supreme,The Sicilian Pizza
296,1,2015,Jan,Fri,20:12:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
297,1,2015,Jan,Fri,20:12:00, 12.00 , 12.00 ,S,Classic,The Greek Pizza
298,1,2015,Jan,Fri,20:31:00, 25.50 , 25.50 ,XL,Classic,The Greek Pizza
299,1,2015,Jan,Fri,20:53:00, 20.25 , 20.25 ,L,Veggie,The Vegetables + Vegetables Pizza
300,1,2015,Jan,Fri,20:58:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
301,1,2015,Jan,Fri,21:05:00, 12.50 , 12.50 ,S,Supreme,The Spicy Italian Pizza
302,1,2015,Jan,Fri,21:13:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
303,1,2015,Jan,Fri,21:13:00, 16.00 , 16.00 ,M,Classic,The Greek Pizza
304,1,2015,Jan,Fri,21:14:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
305,1,2015,Jan,Fri,21:14:00, 20.50 , 20.50 ,L,Classic,The Italian Capocollo Pizza
306,1,2015,Jan,Fri,21:14:00, 16.00 , 16.00 ,M,Veggie,The Mexicana Pizza
307,1,2015,Jan,Fri,21:14:00, 12.75 , 12.75 ,S,Chicken,The Southwest Chicken Pizza
308,1,2015,Jan,Fri,21:33:00, 20.75 , 20.75 ,L,Chicken,The Chicken Pesto Pizza
309,1,2015,Jan,Fri,21:33:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
310,1,2015,Jan,Fri,21:33:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
311,1,2015,Jan,Fri,21:33:00, 12.50 , 12.50 ,S,Supreme,The Spinach Supreme Pizza
312,1,2015,Jan,Fri,21:42:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
313,1,2015,Jan,Fri,22:00:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
314,1,2015,Jan,Fri,22:00:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
315,1,2015,Jan,Fri,22:00:00, 12.00 , 12.00 ,S,Classic,The Greek Pizza
316,1,2015,Jan,Fri,22:13:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
317,1,2015,Jan,Fri,22:13:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
318,1,2015,Jan,Fri,22:13:00, 12.50 , 12.50 ,S,Supreme,The Spinach Supreme Pizza
319,1,2015,Jan,Fri,22:29:00, 20.25 , 20.25 ,L,Veggie,The Vegetables + Vegetables Pizza
320,1,2015,Jan,Fri,22:32:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
321,1,2015,Jan,Fri,22:32:00, 12.50 , 12.50 ,S,Supreme,The Pepper Salami Pizza
322,1,2015,Jan,Sat,11:34:00, 20.25 , 20.25 ,L,Veggie,The Mediterranean Pizza
323,1,2015,Jan,Sat,11:34:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
324,1,2015,Jan,Sat,11:34:00, 16.50 , 16.50 ,M,Supreme,The Spicy Italian Pizza
325,1,2015,Jan,Sat,11:44:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
326,1,2015,Jan,Sat,11:44:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
327,1,2015,Jan,Sat,11:44:00, 21.00 , 21.00 ,L,Veggie,The Italian Vegetables Pizza
328,1,2015,Jan,Sat,11:44:00, 16.25 , 16.25 ,M,Supreme,The Sicilian Pizza
329,1,2015,Jan,Sat,11:57:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
330,1,2015,Jan,Sat,12:26:00, 12.50 , 12.50 ,S,Supreme,The Prosciutto and Arugula Pizza
331,1,2015,Jan,Sat,12:26:00, 16.00 , 16.00 ,M,Veggie,The Vegetables + Vegetables Pizza
332,1,2015,Jan,Sat,13:16:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
333,1,2015,Jan,Sat,13:33:00, 16.00 , 16.00 ,M,Veggie,The Green Garden Pizza
334,1,2015,Jan,Sat,13:41:00, 12.75 , 12.75 ,S,Chicken,The California Chicken Pizza
335,1,2015,Jan,Sat,13:41:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
336,1,2015,Jan,Sat,13:41:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
337,1,2015,Jan,Sat,13:41:00, 16.00 , 16.00 ,M,Veggie,The Mexicana Pizza
338,1,2015,Jan,Sat,13:41:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
339,1,2015,Jan,Sat,13:41:00, 12.50 , 12.50 ,S,Supreme,The Prosciutto and Arugula Pizza
340,1,2015,Jan,Sat,13:41:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
341,1,2015,Jan,Sat,13:41:00, 16.00 , 16.00 ,M,Veggie,The Vegetables + Vegetables Pizza
342,3,2015,Jan,Sat,13:44:00, 16.75 , 50.25 ,M,Chicken,The Barbecue Chicken Pizza
343,1,2015,Jan,Sat,13:44:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
344,1,2015,Jan,Sat,13:44:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
345,1,2015,Jan,Sat,13:44:00, 16.75 , 16.75 ,M,Chicken,The Chicken Pesto Pizza
346,1,2015,Jan,Sat,13:44:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
347,1,2015,Jan,Sat,13:44:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
348,1,2015,Jan,Sat,13:44:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
349,1,2015,Jan,Sat,13:44:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
350,1,2015,Jan,Sat,13:44:00, 12.75 , 12.75 ,S,Chicken,The Southwest Chicken Pizza
351,1,2015,Jan,Sat,13:44:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
352,1,2015,Jan,Sat,13:44:00, 16.75 , 16.75 ,M,Chicken,The Thai Chicken Pizza
353,1,2015,Jan,Sat,13:44:00, 20.25 , 20.25 ,L,Veggie,The Vegetables + Vegetables Pizza
354,1,2015,Jan,Sat,13:53:00, 12.00 , 12.00 ,S,Classic,The Greek Pizza
355,1,2015,Jan,Sat,14:22:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
356,1,2015,Jan,Sat,14:22:00, 14.75 , 14.75 ,M,Veggie,The Four Cheese Pizza
357,1,2015,Jan,Sat,14:22:00, 13.25 , 13.25 ,M,Classic,The Hawaiian Pizza
358,1,2015,Jan,Sat,14:32:00, 25.50 , 25.50 ,XL,Classic,The Greek Pizza
359,1,2015,Jan,Sat,14:40:00, 12.00 , 12.00 ,S,Veggie,The Mediterranean Pizza
360,1,2015,Jan,Sat,14:48:00, 16.00 , 16.00 ,M,Veggie,The Spinach and Feta Pizza
361,1,2015,Jan,Sat,14:49:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
362,1,2015,Jan,Sat,15:09:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
363,1,2015,Jan,Sat,15:09:00, 12.50 , 12.50 ,S,Supreme,The Spinach Supreme Pizza
364,1,2015,Jan,Sat,15:09:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
365,1,2015,Jan,Sat,15:09:00, 20.25 , 20.25 ,L,Veggie,The Spinach and Feta Pizza
366,1,2015,Jan,Sat,15:09:00, 12.75 , 12.75 ,S,Chicken,The Thai Chicken Pizza
367,1,2015,Jan,Sat,15:09:00, 16.00 , 16.00 ,M,Classic,The Greek Pizza
368,1,2015,Jan,Sat,15:16:00, 16.00 , 16.00 ,M,Veggie,The Mexicana Pizza
369,1,2015,Jan,Sat,15:22:00, 12.50 , 12.50 ,S,Supreme,The Prosciutto and Arugula Pizza
370,1,2015,Jan,Sat,15:28:00, 12.75 , 12.75 ,S,Chicken,The Chicken Pesto Pizza
371,1,2015,Jan,Sat,15:28:00, 20.50 , 20.50 ,L,Classic,The Napolitana Pizza
372,1,2015,Jan,Sat,15:28:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
373,1,2015,Jan,Sat,15:28:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
374,1,2015,Jan,Sat,15:42:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
375,1,2015,Jan,Sat,15:42:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
376,1,2015,Jan,Sat,15:43:00, 20.75 , 20.75 ,L,Supreme,The Italian Supreme Pizza
377,1,2015,Jan,Sat,15:43:00, 16.00 , 16.00 ,M,Veggie,The Mediterranean Pizza
378,1,2015,Jan,Sat,15:43:00, 16.25 , 16.25 ,M,Supreme,The Sicilian Pizza
379,1,2015,Jan,Sat,15:43:00, 16.50 , 16.50 ,M,Veggie,The Spinach Pesto Pizza
380,1,2015,Jan,Sat,15:54:00, 16.75 , 16.75 ,M,Veggie,The Italian Vegetables Pizza
381,1,2015,Jan,Sat,15:54:00, 16.75 , 16.75 ,M,Chicken,The Thai Chicken Pizza
382,1,2015,Jan,Sat,15:59:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
383,1,2015,Jan,Sat,15:59:00, 16.75 , 16.75 ,M,Chicken,The Thai Chicken Pizza
384,1,2015,Jan,Sat,16:35:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
385,1,2015,Jan,Sat,16:43:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
386,1,2015,Jan,Sat,16:43:00, 16.50 , 16.50 ,M,Supreme,The Spicy Italian Pizza
387,1,2015,Jan,Sat,16:43:00, 25.50 , 25.50 ,XL,Classic,The Greek Pizza
388,1,2015,Jan,Sat,16:51:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
389,1,2015,Jan,Sat,16:54:00, 13.25 , 13.25 ,M,Classic,The Hawaiian Pizza
390,1,2015,Jan,Sat,16:54:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
391,1,2015,Jan,Sat,16:54:00, 16.00 , 16.00 ,M,Classic,The Greek Pizza
392,1,2015,Jan,Sat,16:56:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
393,1,2015,Jan,Sat,16:56:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
394,1,2015,Jan,Sat,16:57:00, 16.50 , 16.50 ,M,Supreme,The Prosciutto and Arugula Pizza
395,1,2015,Jan,Sat,16:58:00, 12.50 , 12.50 ,S,Supreme,The Prosciutto and Arugula Pizza
396,1,2015,Jan,Sat,17:00:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
397,1,2015,Jan,Sat,17:00:00, 16.50 , 16.50 ,M,Supreme,The Italian Supreme Pizza
398,1,2015,Jan,Sat,17:00:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
399,1,2015,Jan,Sat,17:02:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
400,1,2015,Jan,Sat,17:02:00, 16.00 , 16.00 ,M,Veggie,The Vegetables + Vegetables Pizza
401,1,2015,Jan,Sat,17:15:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
402,1,2015,Jan,Sat,17:15:00, 12.00 , 12.00 ,S,Classic,The Italian Capocollo Pizza
403,1,2015,Jan,Sat,17:15:00, 16.25 , 16.25 ,M,Supreme,The Sicilian Pizza
404,1,2015,Jan,Sat,17:21:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
405,1,2015,Jan,Sat,17:23:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
406,1,2015,Jan,Sat,17:29:00, 12.00 , 12.00 ,S,Classic,The Napolitana Pizza
407,1,2015,Jan,Sat,17:29:00, 16.50 , 16.50 ,M,Supreme,The Spinach Supreme Pizza
408,1,2015,Jan,Sat,17:29:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
409,1,2015,Jan,Sat,17:35:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
410,1,2015,Jan,Sat,17:35:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
411,1,2015,Jan,Sat,17:35:00, 20.25 , 20.25 ,L,Veggie,The Vegetables + Vegetables Pizza
412,1,2015,Jan,Sat,17:37:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
413,1,2015,Jan,Sat,17:37:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
414,1,2015,Jan,Sat,17:37:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
415,1,2015,Jan,Sat,17:37:00, 16.00 , 16.00 ,M,Classic,The Italian Capocollo Pizza
416,1,2015,Jan,Sat,17:50:00, 20.75 , 20.75 ,L,Supreme,The Italian Supreme Pizza
417,1,2015,Jan,Sat,17:51:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
418,1,2015,Jan,Sat,17:51:00, 16.50 , 16.50 ,M,Supreme,The Pepper Salami Pizza
419,1,2015,Jan,Sat,17:54:00, 12.00 , 12.00 ,S,Classic,The Napolitana Pizza
420,1,2015,Jan,Sat,17:54:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
421,1,2015,Jan,Sat,18:15:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
422,1,2015,Jan,Sat,18:20:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
423,1,2015,Jan,Sat,18:20:00, 16.25 , 16.25 ,M,Supreme,The Sicilian Pizza
424,1,2015,Jan,Sat,18:20:00, 12.00 , 12.00 ,S,Veggie,The Vegetables + Vegetables Pizza
425,1,2015,Jan,Sat,18:33:00, 20.50 , 20.50 ,L,Classic,The Classic Deluxe Pizza
426,1,2015,Jan,Sat,18:33:00, 20.75 , 20.75 ,L,Supreme,The Prosciutto and Arugula Pizza
427,1,2015,Jan,Sat,18:49:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
428,1,2015,Jan,Sat,18:50:00, 23.65 , 23.65 ,S,Supreme,The Brie Carre Pizza
429,1,2015,Jan,Sat,18:50:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
430,1,2015,Jan,Sat,18:54:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
431,1,2015,Jan,Sat,18:54:00, 20.75 , 20.75 ,L,Veggie,The Spinach Pesto Pizza
432,1,2015,Jan,Sat,18:54:00, 12.50 , 12.50 ,S,Veggie,The Spinach Pesto Pizza
433,1,2015,Jan,Sat,18:59:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
434,1,2015,Jan,Sat,19:08:00, 16.25 , 16.25 ,M,Supreme,The Sicilian Pizza
435,1,2015,Jan,Sat,19:08:00, 12.50 , 12.50 ,S,Veggie,The Spinach Pesto Pizza
436,1,2015,Jan,Sat,19:36:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
437,1,2015,Jan,Sat,19:36:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
438,1,2015,Jan,Sat,19:36:00, 20.75 , 20.75 ,L,Veggie,The Spinach Pesto Pizza
439,1,2015,Jan,Sat,19:36:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
440,1,2015,Jan,Sat,19:37:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
441,1,2015,Jan,Sat,19:37:00, 20.75 , 20.75 ,L,Veggie,The Spinach Pesto Pizza
442,1,2015,Jan,Sat,20:08:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
443,1,2015,Jan,Sat,20:08:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
444,1,2015,Jan,Sat,20:08:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
445,2,2015,Jan,Sat,20:12:00, 12.00 , 24.00 ,S,Classic,The Big Meat Pizza
446,1,2015,Jan,Sat,20:12:00, 12.75 , 12.75 ,S,Chicken,The Thai Chicken Pizza
447,1,2015,Jan,Sat,20:14:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
448,1,2015,Jan,Sat,20:14:00, 14.75 , 14.75 ,M,Veggie,The Four Cheese Pizza
449,1,2015,Jan,Sat,20:14:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
450,1,2015,Jan,Sat,20:14:00, 20.75 , 20.75 ,L,Supreme,The Prosciutto and Arugula Pizza
451,1,2015,Jan,Sat,20:24:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
452,1,2015,Jan,Sat,20:24:00, 16.75 , 16.75 ,M,Chicken,The Chicken Alfredo Pizza
453,1,2015,Jan,Sat,20:30:00, 12.25 , 12.25 ,S,Supreme,The Sicilian Pizza
454,1,2015,Jan,Sat,20:30:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
455,1,2015,Jan,Sat,20:55:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
456,1,2015,Jan,Sat,20:55:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
457,2,2015,Jan,Sat,20:55:00, 20.75 , 41.50 ,L,Chicken,The Chicken Alfredo Pizza
458,1,2015,Jan,Sat,21:21:00, 12.75 , 12.75 ,S,Chicken,The Barbecue Chicken Pizza
459,1,2015,Jan,Sat,21:25:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
460,1,2015,Jan,Sat,21:40:00, 12.25 , 12.25 ,S,Supreme,The Sicilian Pizza
461,1,2015,Jan,Sat,21:40:00, 16.50 , 16.50 ,M,Supreme,The Spicy Italian Pizza
462,1,2015,Jan,Sat,21:40:00, 16.00 , 16.00 ,M,Veggie,The Vegetables + Vegetables Pizza
463,1,2015,Jan,Sat,21:47:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
464,1,2015,Jan,Sat,21:47:00, 20.50 , 20.50 ,L,Classic,The Italian Capocollo Pizza
465,1,2015,Jan,Sat,21:47:00, 21.00 , 21.00 ,L,Veggie,The Italian Vegetables Pizza
466,1,2015,Jan,Sat,21:47:00, 20.75 , 20.75 ,L,Supreme,The Soppressata Pizza
467,1,2015,Jan,Sat,21:55:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
468,1,2015,Jan,Sat,21:55:00, 20.75 , 20.75 ,L,Chicken,The Chicken Alfredo Pizza
469,1,2015,Jan,Sat,22:10:00, 16.75 , 16.75 ,M,Chicken,The Chicken Alfredo Pizza
470,1,2015,Jan,Sat,22:24:00, 25.50 , 25.50 ,XL,Classic,The Greek Pizza
471,1,2015,Jan,Sat,22:29:00, 16.25 , 16.25 ,M,Supreme,The Calabrese Pizza
472,1,2015,Jan,Sat,22:29:00, 20.75 , 20.75 ,L,Chicken,The Chicken Pesto Pizza
473,1,2015,Jan,Sat,22:29:00, 20.75 , 20.75 ,L,Supreme,The Italian Supreme Pizza
474,1,2015,Jan,Sat,22:29:00, 25.50 , 25.50 ,XL,Classic,The Greek Pizza
475,1,2015,Jan,Sat,22:50:00, 12.75 , 12.75 ,S,Chicken,The California Chicken Pizza
476,1,2015,Jan,Sun,11:30:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
477,1,2015,Jan,Sun,11:30:00, 16.75 , 16.75 ,M,Veggie,The Italian Vegetables Pizza
478,1,2015,Jan,Sun,11:30:00, 17.50 , 17.50 ,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
479,1,2015,Jan,Sun,11:30:00, 12.00 , 12.00 ,S,Classic,The Greek Pizza
480,1,2015,Jan,Sun,11:36:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
481,1,2015,Jan,Sun,11:43:00, 12.75 , 12.75 ,S,Chicken,The California Chicken Pizza
482,1,2015,Jan,Sun,11:43:00, 16.75 , 16.75 ,M,Chicken,The Chicken Alfredo Pizza
483,1,2015,Jan,Sun,11:43:00, 12.50 , 12.50 ,S,Supreme,The Prosciutto and Arugula Pizza
484,1,2015,Jan,Sun,11:45:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
485,1,2015,Jan,Sun,11:45:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
486,1,2015,Jan,Sun,11:45:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
487,1,2015,Jan,Sun,12:03:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
488,1,2015,Jan,Sun,12:12:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
489,1,2015,Jan,Sun,12:12:00, 12.75 , 12.75 ,S,Chicken,The Barbecue Chicken Pizza
490,1,2015,Jan,Sun,12:12:00, 16.75 , 16.75 ,M,Chicken,The Chicken Alfredo Pizza
491,1,2015,Jan,Sun,12:12:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
492,1,2015,Jan,Sun,12:12:00, 16.00 , 16.00 ,M,Classic,The Greek Pizza
493,1,2015,Jan,Sun,12:29:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
494,1,2015,Jan,Sun,12:34:00, 12.00 , 12.00 ,S,Veggie,The Spinach and Feta Pizza
495,1,2015,Jan,Sun,12:54:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
496,1,2015,Jan,Sun,13:16:00, 20.50 , 20.50 ,L,Classic,The Italian Capocollo Pizza
497,1,2015,Jan,Sun,13:20:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
498,1,2015,Jan,Sun,13:39:00, 20.50 , 20.50 ,L,Classic,The Italian Capocollo Pizza
499,1,2015,Jan,Sun,13:39:00, 16.50 , 16.50 ,M,Supreme,The Italian Supreme Pizza
500,1,2015,Jan,Sun,13:39:00, 12.00 , 12.00 ,S,Veggie,The Mexicana Pizza
501,1,2015,Jan,Sun,13:39:00, 16.50 , 16.50 ,M,Veggie,The Spinach Pesto Pizza
502,1,2015,Jan,Sun,13:44:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
503,1,2015,Jan,Sun,14:31:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
504,1,2015,Jan,Sun,14:31:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
505,1,2015,Jan,Sun,14:31:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
506,1,2015,Jan,Sun,14:35:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
507,1,2015,Jan,Sun,14:35:00, 12.00 , 12.00 ,S,Veggie,The Spinach and Feta Pizza
508,1,2015,Jan,Sun,14:35:00, 16.50 , 16.50 ,M,Supreme,The Spicy Italian Pizza
509,1,2015,Jan,Sun,14:42:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
510,1,2015,Jan,Sun,14:42:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
511,1,2015,Jan,Sun,14:42:00, 16.50 , 16.50 ,M,Supreme,The Pepper Salami Pizza
512,1,2015,Jan,Sun,14:42:00, 16.00 , 16.00 ,M,Veggie,The Spinach and Feta Pizza
513,1,2015,Jan,Sun,15:31:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
514,1,2015,Jan,Sun,15:31:00, 12.00 , 12.00 ,S,Classic,The Italian Capocollo Pizza
515,1,2015,Jan,Sun,15:31:00, 20.50 , 20.50 ,L,Classic,The Napolitana Pizza
